별점,날짜,내용,정제된_내용,요일,리뷰길이,tfidf_같이,tfidf_계속,tfidf_공간,tfidf_공간이,tfidf_공포,tfidf_공포영화,tfidf_그냥,tfidf_기분,tfidf_끝나고,tfidf_너무,tfidf_느낌,tfidf_뭔가,tfidf_백룸,tfidf_보고,tfidf_보는,tfidf_봤는데,tfidf_영화,tfidf_영화가,tfidf_영화는,tfidf_영화를,tfidf_오랜만에,tfidf_이거,tfidf_이런,tfidf_있는,tfidf_재밌게,tfidf_정말,tfidf_주는,tfidf_진짜,tfidf_추천,tfidf_하는
1,2026-06-03 14:34:00,백룸 좋아하고 어느정도 다 알고 있는 사람인데요… 영화 보다가 중간에 나온 거 처음입니다 중반에 나온 것도 아님ㅠ 끝의 끝까지 버티다가 나왔구요 재미도 없고~ 감동도 없고~ 색감 살리려고 노력한 거ㅇㅋ 뭔가 예술을 하고 싶었던 것 같긴 한데 엥스럽구 불쾌해요; 무서운 부류의 불쾌함이 아니라 재미 없어서 짜증이 확 남 심리적 압박감? 그런 거 없고 헛웃음 나왔어요ㅋㅋ 괴물도 이게 뭐지… 괴물이라 불러도 되나? 이거 보고 놀라서 팝콘 던졌다는 사람은 그냥 팝콘이 던지고 싶으셨던 것 같아요… 하나 후회됐던 점은 영화 후반에 뭐라도 나올까 싶어서 버텼던 거!! 그냥 더 빨리 나올걸ㅎㅎ 님들은 이거 볼 돈으로 맛있는 거 사드세요>.<,백룸 좋아하고 어느정도 다 알고 있는 사람인데요 영화 보다가 중간에 나온 거 처음입니다 중반에 나온 것도 아님 끝의 끝까지 버티다가 나왔구요 재미도 없고 감동도 없고 색감 살리려고 노력한 거 뭔가 예술을 하고 싶었던 것 같긴 한데 엥스럽구 불쾌해요 무서운 부류의 불쾌함이 아니라 재미 없어서 짜증이 확 남 심리적 압박감 그런 거 없고 헛웃음 나왔어요 괴물도 이게 뭐지 괴물이라 불러도 되나 이거 보고 놀라서 팝콘 던졌다는 사람은 그냥 팝콘이 던지고 싶으셨던 것 같아요 하나 후회됐던 점은 영화 후반에 뭐라도 나올까 싶어서 버텼던 거 그냥 더 빨리 나올걸 님들은 이거 볼 돈으로 맛있는 거 사드세요,Wednesday,353,0.0,0.0,0.0,0.0,0.0,0.0,0.539643238643603,0.0,0.0,0.0,0.0,0.29005290500971836,0.23028263731984527,0.2545825255459386,0.0,0.0,0.3589253062290688,0.0,0.0,0.0,0.0,0.5467502367993522,0.0,0.2811564244785388,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-03 12:18:00,나만 당할수 없다!!!  평점 10점 매겨버리기ㅋㅋ,나만 당할수 없다  평점 점 매겨버리기,Wednesday,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-06-03 11:10:00,미국 20살은 영화를 만들고 있네,미국 살은 영화를 만들고 있네,Wednesday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2026-06-03 08:57:00,그냥 대사 좀 많은 2시간짜리 백룸 유튜브 영상 본 느낌임,그냥 대사 좀 많은 시간짜리 백룸 유튜브 영상 본 느낌임,Wednesday,32,0.0,0.0,0.0,0.0,0.0,0.0,0.7606381252173345,0.0,0.0,0.0,0.0,0.0,0.6491761259210467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 22:19:00,공포영화 아님. 제법 잘 만든 심리 영화임. 공포를 기대하고 보면 실망할 것.,공포영화 아님 제법 잘 만든 심리 영화임 공포를 기대하고 보면 실망할 것,Tuesday,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 22:17:00,간만에 볼 만한 영화였습니다 공포 보고싶으면 추천함,간만에 볼 만한 영화였습니다 공포 보고싶으면 추천함,Tuesday,28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-02 21:25:00,백룸에 남겨져 왜곡된 나의 모습은 어떤 추억인가,백룸에 남겨져 왜곡된 나의 모습은 어떤 추억인가,Tuesday,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 21:24:00,뭔가 일어날 것 같은 불안감에 계속 긴장하며 보게됨!!!,뭔가 일어날 것 같은 불안감에 계속 긴장하며 보게됨,Tuesday,31,0.0,0.6765223108697935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736422136342597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 20:11:00,와 심리적으로 공포를 연출할수도있구나 미쳤다 꼭보셈 꿈에서만 보던걸 영화로 보네,와 심리적으로 공포를 연출할수도있구나 미쳤다 꼭보셈 꿈에서만 보던걸 영화로 보네,Tuesday,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 20:03:00,오랜만에 등에 땀이 줄줄 나는 영화였네요 ;; 오늘은 집가서 엄마랑 자야겠다,오랜만에 등에 땀이 줄줄 나는 영화였네요  오늘은 집가서 엄마랑 자야겠다,Tuesday,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-02 17:16:00,그들만의 명작 그들만의 10점,그들만의 명작 그들만의 점,Tuesday,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-02 17:00:00,"무섭고 그런건 모르겠고, 굉장히 참신했네요. 후속작이 나와도 좋을듯.",무섭고 그런건 모르겠고 굉장히 참신했네요 후속작이 나와도 좋을듯,Tuesday,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 16:55:00,"현실과 비현실의 경계를 오가며 긴장감을 끌어올리는 영화였다. 화려한 연출보다는 음산한 분위기와 심리적인 불안감을 통해 몰입하게 만들었고, 보고 난 뒤에도 여러 해석을 생각하게 한다.",현실과 비현실의 경계를 오가며 긴장감을 끌어올리는 영화였다 화려한 연출보다는 음산한 분위기와 심리적인 불안감을 통해 몰입하게 만들었고 보고 난 뒤에도 여러 해석을 생각하게 한다,Tuesday,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 16:05:00,무섭기도 했지만 답답하고 불안한 감정을 정말 잘 표현한 영화였어용,무섭기도 했지만 답답하고 불안한 감정을 정말 잘 표현한 영화였어용,Tuesday,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,2026-06-02 15:38:00,처음에는 그냥~~~ 공포 영화라고 생각했는데 보니까 계속 불안감을 주는 영화여서 나도 모르게 더 긴장하면서 봤던거 같아요ㅎㅎㅎ 요즘 날씨에 볼만한 영화네요,처음에는 그냥 공포 영화라고 생각했는데 보니까 계속 불안감을 주는 영화여서 나도 모르게 더 긴장하면서 봤던거 같아요 요즘 날씨에 볼만한 영화네요,Tuesday,86,0.0,0.5062770216101654,0.0,0.0,0.4738599212463762,0.0,0.512663563963208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5062770216101654,0.0,0.0,0.0
1,2026-06-02 15:31:00,앞으로 살면서 이것 보다 재미없는 영화 나오기 힘듬.,앞으로 살면서 이것 보다 재미없는 영화 나오기 힘듬,Tuesday,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 15:27:00,"오랜만에 스릴 넘치는 영화 본것 같음,, 무섭다 ㅠㅠ",오랜만에 스릴 넘치는 영화 본것 같음 무섭다,Tuesday,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55380594960913,0.0,0.0,0.0,0.8326457651231582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2026-06-02 14:40:00,나올때 사람들 다 뭐라고 하면서 나옴,나올때 사람들 다 뭐라고 하면서 나옴,Tuesday,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 14:30:00,"무서워여,,, 기대이상으로 재밌게 봤어요!! 츄천추천",무서워여 기대이상으로 재밌게 봤어요 츄천추천,Tuesday,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 14:20:00,초반에는 좀 잔잔한가 했는데 뒤로 갈수록 긴장감이 엄청 올라가네요 후후...,초반에는 좀 잔잔한가 했는데 뒤로 갈수록 긴장감이 엄청 올라가네요 후후,Tuesday,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 14:17:00,색다른 공포를 찾는 분들에게 추천추천합니다 야르!!무서워서 배아파요ㅠㅠㅠ,색다른 공포를 찾는 분들에게 추천추천합니다 야르무서워서 배아파요,Tuesday,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 14:11:00,짜릿한공포 진짜 에어컨이 따로없어요ㅋㅋㅋ올여름 최고의 공포영화네요! ㅋㅋ 강추합니다,짜릿한공포 진짜 에어컨이 따로없어요올여름 최고의 공포영화네요  강추합니다,Tuesday,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,2026-06-02 13:51:00,기대 없이 봤는데 생각보다 볼만했음! 뻔하지 않아서 시간 잘 흘러가고 신박했음,기대 없이 봤는데 생각보다 볼만했음 뻔하지 않아서 시간 잘 흘러가고 신박했음,Tuesday,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2026-06-02 11:04:00,백룸 세계관을 모르더라도 적당히 알 수 있게끔  잘 나온거 같다.,백룸 세계관을 모르더라도 적당히 알 수 있게끔  잘 나온거 같다,Tuesday,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 10:54:00,엄청 무섭고 진짜 오랜만에 ㅜ 오싹해지네여 ..,엄청 무섭고 진짜 오랜만에  오싹해지네여,Tuesday,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8326457651231582,0.0,0.0,0.0,0.0,0.0,0.0,0.55380594960913,0.0,0.0
4,2026-06-02 10:42:00,무슨얘기인지 암튼후반30분제외 그닥재밌지는않아요!백룸알고 가시는분은추천합니다,무슨얘기인지 암튼후반분제외 그닥재밌지는않아요백룸알고 가시는분은추천합니다,Tuesday,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 10:20:00,스릴감 넘치고 심장 쪼그라들게 만드는영화괜히 길가다 뒤돌아보게 만든다 !!,스릴감 넘치고 심장 쪼그라들게 만드는영화괜히 길가다 뒤돌아보게 만든다,Tuesday,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 10:10:00,와 이거 감도 천재인듯 ㄷㄷ 완전 숨죽이고 집중해서 봤네요 끝나고 내려가는데 소름 제대로 돋음;;,와 이거 감도 천재인듯  완전 숨죽이고 집중해서 봤네요 끝나고 내려가는데 소름 제대로 돋음,Tuesday,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711931124846774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7022492958162414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 09:48:00,진짜 너무 무서워요 제대로 더워지기전에 더위 날리고갑니다 ~.~,진짜 너무 무서워요 제대로 더워지기전에 더위 날리고갑니다,Tuesday,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506060240214237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607500258817625,0.0,0.0
1,2026-06-02 09:36:00,진짜 돈아깝고 재미없다,진짜 돈아깝고 재미없다,Tuesday,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,2026-06-02 09:02:00,단 1분1초도 방심할수 없는 극강의 리얼 공포!,단 분초도 방심할수 없는 극강의 리얼 공포,Tuesday,26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 08:59:00,와 엉화보는내내 어깨 경직되어 있다가 다끝나고 폈네ㅠㅠ 다들 개추요!,와 엉화보는내내 어깨 경직되어 있다가 다끝나고 폈네 다들 개추요,Tuesday,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 06:23:00,무조건 사운드 터지는 돌비 상영관에서 보시는거 추천드려요,무조건 사운드 터지는 돌비 상영관에서 보시는거 추천드려요,Tuesday,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 03:20:00,오히려 악플다는게 알바일듯 케바케지만 진짜 재밌게 잘 봤어여 유튜버 어쩐다 해서 기대안하고 본건 사실이나 몰입감도 좋고 볼만했슴돠,오히려 악플다는게 알바일듯 케바케지만 진짜 재밌게 잘 봤어여 유튜버 어쩐다 해서 기대안하고 본건 사실이나 몰입감도 좋고 볼만했슴돠,Tuesday,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359634149144446,0.0,0.0,0.5487851755692568,0.0,0.0
2,2026-06-02 01:15:00,"사람들이 좋아했던 백룸은 끝없이 이어지는 괴상한 공간에 이유도 모른채 떨어져 어떻게든 다시 나가기 위해 그 큰 공간을 돌아다니는 내용임. 그 공간에서 불쾌한 골짜기, 즉 익숙한듯 낯선 분위기(분명 인간이 만든 것 같지만 아닌 구조물들)에서 공포를 느끼는거고 엔티티라는 괴물이 그 공포감을 더해주는 것이 백룸 영상의 매력이라고 생각함.하지만 이 영화는 인물들의 심리적인 요인과 백룸을 어거지로 묶어놓은듯한 느낌이 들어서 몰입이 그다지 안되었고 공포도, 심오함도 전혀 잡지 못한 것 같음. 사실 주인공이 백룸을 발견하고 예기치 못한 사고가 아닌 직접 들어가는 장면부터 '이러면 나중 이야기가 어떻게 되는거지?' 라는 생각이 들었음. 제일 인상깊었던 장면이 인트로 하나뿐이었음..그리고 그 인트로 장면 마저 결국 다뤄지지 않고 끝남. 그래도 '개를 알지 못하는 사람에게 개에 대해 설명해주고 개를 그려보라 한 격'라는 말을 몇번이나 해주며 백룸의 모든 공간과 그 안의 엔티티는 모두 기억으로 만들어 졌다, 추상화 된 것이다 라는 컨셉이 주제가 된 것은 괜찮다고 느꼈음.",사람들이 좋아했던 백룸은 끝없이 이어지는 괴상한 공간에 이유도 모른채 떨어져 어떻게든 다시 나가기 위해 그 큰 공간을 돌아다니는 내용임 그 공간에서 불쾌한 골짜기 즉 익숙한듯 낯선 분위기분명 인간이 만든 것 같지만 아닌 구조물들에서 공포를 느끼는거고 엔티티라는 괴물이 그 공포감을 더해주는 것이 백룸 영상의 매력이라고 생각함하지만 이 영화는 인물들의 심리적인 요인과 백룸을 어거지로 묶어놓은듯한 느낌이 들어서 몰입이 그다지 안되었고 공포도 심오함도 전혀 잡지 못한 것 같음 사실 주인공이 백룸을 발견하고 예기치 못한 사고가 아닌 직접 들어가는 장면부터 이러면 나중 이야기가 어떻게 되는거지 라는 생각이 들었음 제일 인상깊었던 장면이 인트로 하나뿐이었음그리고 그 인트로 장면 마저 결국 다뤄지지 않고 끝남 그래도 개를 알지 못하는 사람에게 개에 대해 설명해주고 개를 그려보라 한 격라는 말을 몇번이나 해주며 백룸의 모든 공간과 그 안의 엔티티는 모두 기억으로 만들어 졌다 추상화 된 것이다 라는 컨셉이 주제가 된 것은 괜찮다고 느꼈음,Tuesday,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6278920815417293,0.0,0.0,0.0,0.0,0.0,0.7783004136817573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 00:53:00,억지 점프스케어가 없었고 공간 연출로 공포감을 조성하는게 새롭게 다가와서 좋았습니다,억지 점프스케어가 없었고 공간 연출로 공포감을 조성하는게 새롭게 다가와서 좋았습니다,Tuesday,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 00:41:00,다 끝나고 영화관 문 열리고 나오는데 순간 출구 못찾을까봐 걱정함 ㅋㅋㅋ긴장했네 꿀잼~,다 끝나고 영화관 문 열리고 나오는데 순간 출구 못찾을까봐 걱정함 긴장했네 꿀잼,Tuesday,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2026-06-02 00:17:00,이왕 보신다면 리클라이너관에서 보시는걸 추천드립니다. 방금 보고 왔고 영화계의 프로포폴이라도 해도 될 정도 입니다. 영화 시작후 몇분 후면 수면에 들어갈 수 있습니다.,이왕 보신다면 리클라이너관에서 보시는걸 추천드립니다 방금 보고 왔고 영화계의 프로포폴이라도 해도 될 정도 입니다 영화 시작후 몇분 후면 수면에 들어갈 수 있습니다,Tuesday,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8173347350115294,0.0,0.0,0.5761631114047767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-02 00:08:00,"미친 영상미와 사운드 속에서 같이 미쳐가는 느낌을 재현하는게 목적이었다면 성공. 그렇지만 일반적인 카타르시스를 주려고 했던 거라면 실패... 원작과 달리 굉장히 심오한데.. 백룸 소재 쓰는 김에 거기에 뭔가 인간의 자아? 정신? 을 빗대고 싶었던 거 같긴 한데 결론적으로 뭘 말하고 싶은 건지는 전혀 감이 안옴. 그냥 일반적인 공포영화의 도파민과 시원함을 바라는 사람이라면 그 기대치에는 못 미칠 것. 철학적인 거, 의미부여하는거 좋아하면 볼 법은 한데 또 그렇게까지 여러 생각을 하게 만들 수 있을 만큼 영화 내 요소가 다양하진 않음. 전체적으로 처음부터 끝까지 굉장히 답답한 느낌을 주는데 그 느낌이 우리가 아는 백룸의 본질에 제일 근접한 감상일거 같긴 함. 특유의 답답함을 잘 살리긴 했으나 원작 백룸과는 많이 다르다고 느꼈음. 그리고 결론적으로 많이 무서움 생각보다 잔인하기도 하다",미친 영상미와 사운드 속에서 같이 미쳐가는 느낌을 재현하는게 목적이었다면 성공 그렇지만 일반적인 카타르시스를 주려고 했던 거라면 실패 원작과 달리 굉장히 심오한데 백룸 소재 쓰는 김에 거기에 뭔가 인간의 자아 정신 을 빗대고 싶었던 거 같긴 한데 결론적으로 뭘 말하고 싶은 건지는 전혀 감이 안옴 그냥 일반적인 공포영화의 도파민과 시원함을 바라는 사람이라면 그 기대치에는 못 미칠 것 철학적인 거 의미부여하는거 좋아하면 볼 법은 한데 또 그렇게까지 여러 생각을 하게 만들 수 있을 만큼 영화 내 요소가 다양하진 않음 전체적으로 처음부터 끝까지 굉장히 답답한 느낌을 주는데 그 느낌이 우리가 아는 백룸의 본질에 제일 근접한 감상일거 같긴 함 특유의 답답함을 잘 살리긴 했으나 원작 백룸과는 많이 다르다고 느꼈음 그리고 결론적으로 많이 무서움 생각보다 잔인하기도 하다,Tuesday,441,0.490708744280848,0.0,0.0,0.0,0.0,0.0,0.47774361275221994,0.0,0.0,0.0,0.0,0.5135649362601793,0.4077362643653915,0.0,0.0,0.0,0.3177548799408179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-02 00:03:00,너무 재미있고 좋아요 추턴,너무 재미있고 좋아요 추턴,Tuesday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-01 23:37:00,조여오는 스릴이 진짜 레게노입니다. 시간 가는 줄 모르고 봤읍니다 레전드영화네여,조여오는 스릴이 진짜 레게노입니다 시간 가는 줄 모르고 봤읍니다 레전드영화네여,Monday,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,2026-06-01 23:20:00,상영관에 나 혼자였고 다보고 나오니 환풍기 소리만 들리는 매표소를 지나며 영화에서 들리던 특유의  노이즈랑 비슷해서 참 신박하게  만들었네 했다 연기 잘하고 재미있었다,상영관에 나 혼자였고 다보고 나오니 환풍기 소리만 들리는 매표소를 지나며 영화에서 들리던 특유의  노이즈랑 비슷해서 참 신박하게  만들었네 했다 연기 잘하고 재미있었다,Monday,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2026-06-01 23:14:00,"초반에 졸릴수있음, 큐브나 28년후처럼 세계관을 점점 늘리는 식의 영화라고 생각함.그렇게 생각하면 참신하고 재밌음 백룸 인테리어의 공포에 초점, 시리즈로 이어갈수있는빌드를 잘 쌓은거같다. 굿굿",초반에 졸릴수있음 큐브나 년후처럼 세계관을 점점 늘리는 식의 영화라고 생각함그렇게 생각하면 참신하고 재밌음 백룸 인테리어의 공포에 초점 시리즈로 이어갈수있는빌드를 잘 쌓은거같다 굿굿,Monday,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-01 23:06:00,일반적인 공포조성보단폐쇄적 공간에  공포감을만들어내는점이상당히 인상깊었습니다,일반적인 공포조성보단폐쇄적 공간에  공포감을만들어내는점이상당히 인상깊었습니다,Monday,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2026-06-01 23:02:00,스토리도 좋고 연출의 힘이 돋보이는 영화입니다강추!,스토리도 좋고 연출의 힘이 돋보이는 영화입니다강추,Monday,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2026-06-01 22:44:00,뭔가 별거 없어보이는데 처음부터 끝까지 몰입감이 장난이 아니다,뭔가 별거 없어보이는데 처음부터 끝까지 몰입감이 장난이 아니다,Monday,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
